,corporation,corp,ltd,inc,foundation,author,group,all rights reserved,this file is,enterprise,incorporated,co,llc,detected_year,detected_copyright detected_year,detected_copyright detected_year detected_year,detected_copyright detected_copyright detected_year,detected_copyright detected_copyright detected_year detected_year,gmbh,by,detected_copyright detected_copyright detected_org detected_year,detected_copyright detected_org detected_year,detected_copyright detected_copyright detected_person detected_year,detected_copyright detected_person detected_year,the,or its affiliates,original author or authors,detected_other_words,detected_copyright detected_org,detected_copyright detected_copyright detected_org,detected_copyright detected_person,detected_copyright detected_copyright detected_person,word_between_copyright,detected_copyright the,score
"copyright “ought to be dealt with as a whole, and not by further ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466229283148341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234303403152453,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (C) 1995, 1996 Stoned Elipot",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"Progress of Science and useful Arts.”76 In practice, the rules of copyright ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
insights from the social norms literature to copyright law. Part I of this ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
centerpiece of copyright’s new communications policy. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"to do, and they can license others to do those same acts. That is, a copyright owner can negotiate multiple nonexclusive licenses permitting multiple parties to perform the same acts in relation to the same copyright ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
(1) purpose of gaining access to or using a copyrighted work ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2004, 2020, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
I. A DESCRIPTIVE MODEL OF COPYRIGHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use of copyrighted materials. Schools shift responsibility to individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Geophysical, space-shifting could be considered a potential licensing opportunity. Copyright holders could use ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2000 Red Hat Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670286304198624,0.7450320840072612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Napster, Inc., 239 F.3d 1004, 1013 (9th Cir. 2001) (copyright owners successfully suing providers ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
(C) Copyright Greg Kroah-Hartman 2002-2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23117271737664774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295168717699421,0.5113179355423519,0.0,0.0,0.0,0.0,0.0,0.0,0.4291283551086981,0.4696529366309567,0.0,0.0,0
Copyright (C) 2003 2004 2005 Red Hat Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 1999 by Secret Labs AB. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32645116980726707,0.3646269204592063,0.0,0.41321340238757426,0.0,0.0,0.7269494162492337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475400430437172,0.0,0.0,0.0,0.0,0.0,0.0,0
created a pattern for setting copyright’s communications policy. The ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2004 Jeff Dike (jdike@karaya.com),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2004 Albrecht Dreß ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
△ Whether any required copyright formalities were complied with,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Act of 1998,33 copyright in works created on or after January 1, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350509745546117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3545132930998089,0.0,0.0,0.0,0.0,0.0,0.0,1
case of patent and copyright law and direct consumer protection statutes and public enforcement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2003 Cosmin Truta. Derived from original sources by Bob Dellaca. For conditions of distribution and use see ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32645116980726707,0.3646269204592063,0.0,0.41321340238757426,0.0,0.0,0.7269494162492337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475400430437172,0.0,0.0,0.0,0.0,0.0,0.0,0
"availability of copyrighted works, including those that are out of print. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2007-2010 Red Hat Inc. This file is part of elfutils. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630107685753636,0.0,0.0,0.0,0.0,0.4224931034702266,0.2359500799530788,0.3266392862920743,0.26739039237213896,0.3498490638541803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018316166616695,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 1999, 2017, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2017, 2019, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c)  2003-2014 QLogic Corporation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 1997 Rudolf Koenig (rfkoenig@immd4.informatik.uni-erlangen.de),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright Protection of Databases: The Wall Street Journal Case, at http://www.cric.or.jp/cric_e/cuj/cuj.html. Note that these limitations do not ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2014 Takashi Sakamoto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"specialized good or service remaining specialized. For the 270 years following copyright’s 1710 debut, this remained the case for copyrighted ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 1990 1991 1999 2007 2008 by the Massachusetts Institute of Technology. All Rights Reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581505076964406,0.0,0.0,0.0,0.0,0.0,0.4572390044929291,0.2553546526123959,0.353502153918576,0.0,0.0,0.0,0.5090954760535159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17335665073626347,0.0,0.0,0.0,0.0,0.0,0.0,0
"(c) Copyright 1996 Alan Cox <alan@lxorguk.ukuu.org.uk>,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"speech interests); Peter Jaszi, Toward a Theory of Copyright: The Metamorphoses of ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144720123662169,0.0,0.0,0.16891639661938754,0.0,0.0,0.0,0.0,0.0,0.934117018575009,1
"Copyright (c) 2016, 2019 SAP SE.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
© 2004-2005 Novell Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236486016197681,0.404136645089996,0.5594696358777272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
easy to trade digital content (usually copyrighted songs) with millions of ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2012 LSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
management by copyright owners can also help streamline the process.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116842503926598,0.0,0.0,0.0,0.0,0.5145630306430189,0.0,0.0,0.27639385875952016,0.0,0.0,0.0,0.0,0.0,0.0,1
The Copyright Act provides for a number of statutory licensing arrangements. These include compulsory licenses or government-determined ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"the scope and duration of copyright, limits that are best designed, at",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Determining whether contract can alter copyright entitlements is complicated by the duality of legal authority ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116842503926598,0.0,0.0,0.0,0.0,0.5145630306430189,0.0,0.0,0.27639385875952016,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2015 Renesas Solutions Corp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2005-2006 Micronas USA Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"and a Chinese user for a song whose copyright was held by a Chinese entity, since there would be no obvious ìforeign interest.î",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466229283148341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234303403152453,0.0,0.0,0.0,0.0,0.0,0.0,1
"This practice changed slightly in 1990 with the passage of the Visual Artist Rights Act (VARA), which added Section 106A to the Copyright Act. It ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32365363560295607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913793174647954,0.0,0.0,0.24541874037612296,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2014 Ian Lee <ianlee1521@gmail.com> ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"The copyright law of the United States (title 17, United States Code) ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32365363560295607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913793174647954,0.0,0.0,0.24541874037612296,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2005 Broadcom Corporation,0.8845704361391504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22172853134522597,0.24765783994612167,0.0,0.28065820961111215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681313938180154,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2016 Samsung Electronics Co., Ltd.",0.0,0.0,0.8640024408909234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23935674004109359,0.267347521112776,0.0,0.30297153781121694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18149843900867887,0.0,0.0,0.0,0.0,0.0,0.0,0
"effectiveness simply “means that it hinders or prevents the relevant copyrightimplicating act.”85 Against this backdrop, it is questionable whether the criterion has ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32365363560295607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913793174647954,0.0,0.0,0.24541874037612296,0.0,0.0,0.0,0.0,0.0,0.0,1
"1995) (containing copyright notice with warning that “[n]o part of this book may be reproduced . . . without permission in writing from the publisher, except by a reviewer who may",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34246213670537873,0.0,0.0,0.0,0.0,0.0,0.7626030273146794,0.0,0.0,0.0,0.0,0.48344824323343916,0.0,0.0,0.25968077281187824,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2004 Andreas Monitzer <andy@monitzer.com>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
COPYRIGHT HOLDER. Jyotshna Shrestha <shresthajyo@hotmail.com> 2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,0
"Social norms are essential to understanding copyright, but remain ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
owner cannot be found); art. 68(1) (permitting broadcast under compulsory license if negotiations with the copyright owner fail or are not ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
process at the Copyright Office confers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
(c) Copyright IBM Corp. 1999-2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720159106532087,0.0,0.0,0.0,0.0,0.0,0.0,0.5217075257848637,0.47244999478545385,0.0,0.0,0.0,0.0,0.0,0.0,0.4293396414613929,0.4962731874562323,0.0,0.0,0.0,0.0,0
the uncopyrighted material. A stunning example: A pocket version,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2002 Thiemo Seufer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2010 One Laptop per Child,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
"(c) 1999, 2000, 2009 Ingo Molnar <mingo@redhat.com>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236486016197681,0.404136645089996,0.5594696358777272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 1996 2003 Free Software Foundation Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(C) Copyright TOSHIBA CORPORATION 2005-2007,0.8813211829429416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44182813160767986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16751380425541296,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright Notice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steven Levithan (c) 2010-2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236486016197681,0.404136645089996,0.5594696358777272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2006 James Henstridge ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(c) Sun Management Center EuI$?dUUCuIuYAIu!$? msgid Using security seed $2 for Sun Management Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23356575019318795,0.9723410103130966,0.0,0.0,0.0,0.0,0.0,0
original and [this use] does not.”256 Using copyrighted works as training ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
B. Courts and Copyright Misuse ....................... 1087 R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2011 Tresys Technology LLC. All rights reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44088372969354406,0.0,0.0,0.0,0.0,0.8447330768755964,0.18058680847052402,0.20170493457578623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13693461833300472,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (C) 2008-2011 Freescale Semiconductor, Inc.",0.0,0.0,0.0,0.6336625858288647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366021813158775,0.24382958856138948,0.33754734391452845,0.27631984430915385,0.36153220763949556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16553244826740895,0.0,0.0,0.0,0.0,0.0,0.0,0
"law, including the Copyright Act of 1976, proceeds on the assumption ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32365363560295607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913793174647954,0.0,0.0,0.24541874037612296,0.0,0.0,0.0,0.0,0.0,0.0,1
between contracting parties provides the ìextra elementî distinguishing contract rights from copyright ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
